wp_site_url,wp_tagline,wp_site_title,site_type,openshift_env,category,theme,theme_faculty,status,installs_locked,updates_automatic,langs,unit_name,unit_id,comment,ventilation,,,,,,,,,,
https://microbs.epfl.ch,Microbiorobotic Systems Laboratory,MICROBS,wordpress,subdomains,GeneralPublic,epfl-master,sti,yes,yes,yes,en,MICROBS,13117,Migrated from WPQA to WP 2018-12-17,,,,,,,,,,,
https://astie.epfl.ch,Association pour l'animation de la faculté STI,ASTIE,wordpress,subdomains,GeneralPublic,epfl-master,assoc,yes,yes,yes,fr,LTS5,10954,Migrated from WPQA to WP 2018-12-17,,,,,,,,,,,
https://bios.epfl.ch,BioNanoPhotonic Systems Laboratory,BIOS,wordpress,subdomains,GeneralPublic,epfl-master,sti,yes,yes,yes,en,BIOS,12650,Migrated from WPQA to WP 2018-12-17,,,,,,,,,,,
https://hl.epfl.ch,Optical Fiber Device Group,HL,wordpress,subdomains,GeneralPublic,epfl-master,sti,yes,yes,yes,en,SCI-STI-HL,12587,Migrated from WPQA to WP 2018-12-17,,,,,,,,,,,
https://la.epfl.ch,Automatic Control Laboratory,LA,wordpress,subdomains,GeneralPublic,epfl-master,sti,yes,yes,yes,en,LA3,12397,Migrated from WPQA to WP 2018-12-17,,,,,,,,,,,
https://lsro.epfl.ch,Laboratoire de Syst\xe8mes Robotiques,LSRO,wordpress,subdomains,GeneralPublic,epfl-master,sti,yes,yes,yes,en,LSRO,10359,Migrated from WPQA to WP 2018-12-17,,,,,,,,,,,
https://mhmc.epfl.ch,Molecular and Hybrid Materials Characterization Center,MHMC,wordpress,subdomains,GeneralPublic,epfl-master,sti,yes,yes,yes,en,LP,10342,Migrated from WPQA to WP 2018-12-17,,,,,,,,,,,
https://ae.epfl.ch,EPFL Assembly,Æ,wordpress,subdomains,GeneralPublic,epfl-master,,yes,yes,yes,"en,fr",AE,10009,Migrated from WPQA to WP 2018-12-17,,,,,,,,,,,
https://limnc.epfl.ch,Limnology Center,LIMNC,wordpress,subdomains,GeneralPublic,epfl-master,,yes,yes,yes,"en,fr",LIMNC,12733,Migrated from WPQA to WP 2018-12-17,,,,,,,,,,,
https://aspg.epfl.ch,Applied signal processing group,ASPG,wordpress,subdomains,GeneralPublic,epfl-master,sti,yes,yes,yes,en,SCI-STI-JMV,12150,Migrated from WPQA to WP 2018-12-17,,,,,,,,,,,
https://acht.epfl.ch,"Architecture, Criticism, History and Theory",ACHT,wordpress,subdomains,GeneralPublic,epfl-master,enac,yes,yes,yes,"en,fr",ACHT,13105,Migrated from WPQA to WP 2018-12-17,,,,,,,,,,,
https://acm.epfl.ch,Archives de la construction moderne,ACM,wordpress,subdomains,GeneralPublic,epfl-master,enac,yes,yes,yes,fr,GR-ACM,10243,Migrated from WPQA to WP 2018-12-19,,,,,,,,,,,
https://lbe.epfl.ch,Laboratory for Environmental Biotechnology,LBE,wordpress,subdomains,GeneralPublic,epfl-master,enac,yes,yes,yes,"en,fr",lbe,10268,Migrated from Jahia to WP 2018-12-17,,,,,,,,,,,
https://camipro.epfl.ch/,CAMIPRO,-,wordpress,subdomains,GeneralPublic,epfl-master,,yes,yes,yes,"en,fr",idev-erp-md,13630,Migrated from WPQA to WP 2018-12-19,,,,,,,,,,,
https://www.epfl.ch/schools/sv/bmi,École polytechnique fédérale de Lausanne,EPFL,wordpress,www,GeneralPublic,epfl-master,,yes,yes,yes,"en,fr",BMI-GE,10455,Site de pré-prod Charte 2018,,,,,,,,,,,
https://www.epfl.ch/schools/sv/isrec,École polytechnique fédérale de Lausanne,EPFL,wordpress,www,GeneralPublic,epfl-master,,yes,yes,yes,"en,fr",ISREC-GE,11154,Site de pré-prod Charte 2018,,,,,,,,,,,
https://www.epfl.ch/schools/sv/ghi,École polytechnique fédérale de Lausanne,EPFL,wordpress,www,GeneralPublic,epfl-master,,yes,yes,yes,"en,fr",BMI-GE,11272,Site de pré-prod Charte 2018,,,,,,,,,,,
https://lastro.epfl.ch/,Laboratory of Astrophysics,LASTRO,wordpress,subdomains,GeneralPublic,epfl-master,sb,yes,yes,yes,"en,fr",lastro,10933,Migrated from WPQA to WP 2018-12-20,,,,,,,,,,,
https://clubmontagne.epfl.ch/,Club Montagne EPFL,-,wordpress,subdomains,GeneralPublic,epfl-master,assoc,yes,yes,yes,"en,fr",montagne,11321,Migrated from WPQA to WP 2018-12-20,,,,,,,,,,,
https://naveiras-lab.epfl.ch,Laboratory of Prof. Olaia Naveiras,GR-NAVEIRAS,wordpress,subdomains,GeneralPublic,epfl-master,sv,yes,yes,yes,en,gr-naveiras,12818,Migrated from Jahia to WP 2018-12-20,,,,,,,,,,,
https://sfm2019.epfl.ch,Shaping the Future of Medicine 2019,SFM2019,wordpress,subdomains,GeneralPublic,epfl-master,sv,yes,yes,yes,en,gr-fe,12477,INC0264139,,,,,,,,,,,
https://lsm.epfl.ch,Microelectronic Systems Laboratory,lsm,wordpress,subdomains,GeneralPublic,epfl-master,sti,yes,yes,yes,en,lsms,10232,Migrated from Jahia to WP 2018-12-20,,,,,,,,,,,
https://fccf.epfl.ch/,Flow Cytometry Core Facility,FCCF,wordpress,subdomains,GeneralPublic,epfl-master,sv,yes,yes,yes,en,ptcf,12090,Migrated from WPQA to WP 2018-12-20,,,,,,,,,,,
https://cooperation.epfl.ch,INDO SWISS JOINT RESEARCH PROGRAMME,ISJRP,wordpress,subdomains,GeneralPublic,epfl-master,,yes,yes,yes,"en,fr",codev-ge,10552,Migrated from WPQA to WP 2018-12-20,,,,,,,,,,,
https://sber.epfl.ch,Stream Biofilm and Ecosystem Research Laboratory,sber,wordpress,subdomains,GeneralPublic,epfl-master,enac,yes,yes,yes,en,sber,13006,Migrated from WPQA to WP 2018-12-20,,,,,,,,,,,
https://manslab.epfl.ch/,Laboratoire de manufacture spatiale,MANSLAB,wordpress,subdomains,GeneralPublic,epfl-master,enac,yes,yes,yes,fr,manslab-co,12761,Migrated from WPQA to WP 2018-12-20,,,,,,,,,,,
https://www.epfl.ch/research/open-science,École polytechnique fédérale de Lausanne,EPFL,wordpress,www,GeneralPublic,epfl-master,,yes,yes,yes,"en,fr",R-DAR,11102,Site de pré-prod Charte 2018,,,,,,,,,,,
https://lts5www.epfl.ch,Signal Processing Laboratory 5,LTS5,wordpress,subdomains,GeneralPublic,epfl-master,sti,yes,yes,yes,en,LTS5,10954,Migrated from WPQA to WP 2019-01-07,,,,,,,,,,,
https://opt.epfl.ch,Optics & Photonics Technology Laboratory,OPT,wordpress,subdomains,GeneralPublic,epfl-master,sti,yes,yes,yes,en,OPT,11965,Migrated from WPQA to WP 2019-01-07,,,,,,,,,,,
https://research-ideas.epfl.ch,Imaging and Digital Engineering Application and Systems,-,wordpress,subdomains,GeneralPublic,epfl-master,sti,yes,yes,yes,en,IMT-GE,10344,Migrated from WPQA to WP 2019-01-07,,,,,,,,,,,
https://www.epfl.ch/campus/services/repro,École polytechnique fédérale de Lausanne,EPFL,wordpress,www,GeneralPublic,epfl-master,,yes,yes,yes,"en,fr",DII-I,10710,Site de pré-prod Charte 2018,,,,,,,,,,,
https://acces.epfl.ch,Computational Engineering,ACCES,wordpress,subdomains,GeneralPublic,epfl-master,sti,yes,yes,yes,en,ACCES,12385,Migrated from WPQA to WP 2019-01-08,,,,,,,,,,,
https://cgd.epfl.ch,Computational Granular Dynamics,CGD,wordpress,subdomains,GeneralPublic,epfl-master,sti,yes,yes,yes,en,IGM-GE,10307,Migrated from WPQA to WP 2019-01-08,,,,,,,,,,,
https://www.epfl.ch/campus/services/audiovisual,École polytechnique fédérale de Lausanne,EPFL,wordpress,www,GeneralPublic,epfl-master,,yes,yes,yes,"en,fr",DII-I,10710,Site de pré-prod Charte 2018,,,,,,,,,,,
https://www.epfl.ch/campus/services/camipro,École polytechnique fédérale de Lausanne,EPFL,wordpress,www,GeneralPublic,epfl-master,,yes,yes,yes,"en,fr",DII-E,10749,Site de pré-prod Charte 2018,,,,,,,,,,,
https://www.epfl.ch/campus/services/communication,École polytechnique fédérale de Lausanne,EPFL,wordpress,www,GeneralPublic,epfl-master,,yes,yes,yes,"en,fr",MEC,10007,Site de pré-prod Charte 2018,,,,,,,,,,,
https://www.epfl.ch/campus/services/real-estate-and-logistics,École polytechnique fédérale de Lausanne,EPFL,wordpress,www,GeneralPublic,epfl-master,,yes,yes,yes,"en,fr",RHO-DII,10681,Site de pré-prod Charte 2018,,,,,,,,,,,
https://www.epfl.ch/campus/services/finance,École polytechnique fédérale de Lausanne,EPFL,wordpress,www,GeneralPublic,epfl-master,,yes,yes,yes,"en,fr",FI,13367,Site de pré-prod Charte 2018,,,,,,,,,,,
https://www.epfl.ch/campus/services/purchasing,École polytechnique fédérale de Lausanne,EPFL,wordpress,www,GeneralPublic,epfl-master,,yes,yes,yes,"en,fr",DABS,10923,Site de pré-prod Charte 2018,,,,,,,,,,,
https://www.epfl.ch/campus/services/housing,École polytechnique fédérale de Lausanne,EPFL,wordpress,www,GeneralPublic,epfl-master,,yes,yes,yes,"en,fr",SAE,10028,Site de pré-prod Charte 2018,,,,,,,,,,,
https://www.epfl.ch/campus/services/organize-an-event,École polytechnique fédérale de Lausanne,EPFL,wordpress,www,GeneralPublic,epfl-master,,yes,yes,yes,"en,fr",MEV,13571,Site de pré-prod Charte 2018,,,,,,,,,,,
https://www.epfl.ch/campus/services/parking2,École polytechnique fédérale de Lausanne,EPFL,wordpress,www,GeneralPublic,epfl-master,,yes,yes,yes,"en,fr",RHO,10046,Site de pré-prod Charte 2018,,,,,,,,,,,
https://www.epfl.ch/campus/services/human-resources,École polytechnique fédérale de Lausanne,EPFL,wordpress,www,GeneralPublic,epfl-master,,yes,yes,yes,"en,fr",DRH,10774,Site de pré-prod Charte 2018,,,,,,,,,,,
https://wp-metrics.epfl.ch,Metrics,Metrics,wordpress,subdomains,admin,epfl-master,,no,no,yes,"fr,en",SI-IDEV,13028,"Site pour récupérer les statistiques d'appels aux WebServices pour tous les ""subdomains""",x,,,,,,,,,,
https://cape.epfl.ch,Teaching Support Centre,CAPE,wordpress,subdomains,CustomCSS,epfl-master,,yes,yes,yes,"en,fr",CAPE,12752,Migrated from WPQA to WP 2019-01-09,,,,,,,,,,,
https://clickers.epfl.ch,How to use,Clickers,wordpress,subdomains,CustomCSS,epfl-master,,yes,yes,yes,"en,fr",CAPE,12752,Migrated from WPQA to WP 2019-01-09,,,,,,,,,,,
https://lashuel-lab.epfl.ch,Laboratory of Molecular and Chemical Biology of Neurodegeneration,-,wordpress,subdomains,GeneralPublic,epfl-master,sv,yes,yes,yes,en,LMNN,11104,Migrated from WPQA to WP 2019-01-09,,,,,,,,,,,
https://topo.epfl.ch,Geodetic Engineering Laboratory,Topo,wordpress,subdomains,GeneralPublic,epfl-master,enac,yes,yes,yes,en,topo,10249,Migrated from WPQA to WP 2019-01-10,,,,,,,,,,,
https://www.epfl.ch/research/domains/transportation-center,École polytechnique fédérale de Lausanne,EPFL,wordpress,www,GeneralPublic,epfl-master,,yes,yes,yes,"en,fr",TRACE-GE,12075,Site de pré-prod Charte 2018,,,,,,,,,,,
https://ecotox.epfl.ch,Ecotox Centre EAWAG-EPFL,ecotox,wordpress,subdomains,GeneralPublic,epfl-master,enac,yes,yes,yes,"en,fr",ENAC-DO,10203,Migrated from WPQA to WP 2019-01-11,,,,,,,,,,,
https://lth3.epfl.ch,Laboratoire de théorie et d'histoire 3,LTH3,wordpress,subdomains,GeneralPublic,epfl-master,enac,yes,yes,yes,fr,LTH3,10228,Migrated from WPQA to WP 2019-01-11,,,,,,,,,,,
https://east.epfl.ch,Laboratory of Elementary Architecture and Studies of Types,EAST,wordpress,subdomains,GeneralPublic,epfl-master,enac,yes,yes,yes,en,EAST-CO,12813,Migrated from WPQA to WP 2019-01-12,,,,,,,,,,,
https://lanes.epfl.ch,Nanoscale Electronics and Structures,LANES,wordpress,subdomains,GeneralPublic,epfl-master,sti,yes,yes,yes,en,LANES,11840,Migrated from WPQA to WP 2019-01-12,,,,,,,,,,,
https://plte.epfl.ch,Plateforme technique,ENAC,wordpress,subdomains,GeneralPublic,epfl-master,enac,yes,yes,yes,fr,ENAC-PLTE,13355,Migrated from WPQA to WP 2019-01-12,,,,,,,,,,,
https://eesd.epfl.ch,Earthquake Engineering and Structural Dynamics Laboratory,EESD,wordpress,subdomains,GeneralPublic,epfl-master,enac,yes,yes,yes,"en,de,fr",EESD,12170,Migrated from WPQA to WP 2019-01-12,,,,,,,,,,,
https://csp.epfl.ch,Commission des Sports du Personnel de l'EPFL,CSP,wordpress,subdomains,GeneralPublic,epfl-master,,yes,yes,yes,fr,rho,10046,Migrated from Jahia to WP 2019-01-12,,,,,,,,,,,
https://inside.epfl.ch/portal-xaas,Portal-XaaS,IAAS,wordpress,inside,Inside,epfl,,yes,yes,yes,"en,fr",exheb,13035,"Site ""intranet"" en 2018 pour infrastructure IaaS",,,,,,,,,,,
https://espace.epfl.ch,Space Engineering Center,eSpace,wordpress,subdomains,GeneralPublic,epfl-master,sb,yes,yes,yes,en,ESC,12893,Migrated from WPQA to WP 2019-01-14,,,,,,,,,,,
https://lamp.epfl.ch,Programming Methods Laboratory,LAMP,wordpress,subdomains,GeneralPublic,epfl-master,ic,yes,yes,yes,en,lamp1,10409,Migrated from Jahia to WP 2019-01-15,,,,,,,,,,,
https://oricchiolab.epfl.ch,Laboratory of Prof. Elisa Oricchio,UPORICCHIO,wordpress,subdomains,GeneralPublic,epfl-master,sv,yes,yes,yes,en,UPORICCHIO,12997,Migrated from WPQA to WP 2019-01-15,,,,,,,,,,,
https://radtke-lab.epfl.ch,Radtke lab,UPRAD,wordpress,subdomains,GeneralPublic,epfl-master,sv,yes,yes,yes,en,UPRAD,11429,Migrated from WPQA to WP 2019-01-15,,,,,,,,,,,
https://simanis-lab.epfl.ch,Simanis Lab,UPSIM,wordpress,subdomains,GeneralPublic,epfl-master,sv,yes,yes,yes,en,UPSIM,11430,Migrated from WPQA to WP 2019-01-15,,,,,,,,,,,
https://sccer-furies.epfl.ch,FUTURE SWISS ELECTRICAL INFRASTRUCTURE,SCCER-FURIES,wordpress,subdomains,GeneralPublic,epfl-blank,,yes,yes,yes,en,SCCER-FURIES,12919,Migrated from WPQA to WP 2019-01-15,,,,,,,,,,,
https://innoseed-enac.epfl.ch,Promoting Innovation & Technology Transfer,InnoSeed ENAC,wordpress,subdomains,GeneralPublic,epfl-master,enac,yes,yes,yes,en,ENAC-INNO,13324,Migrated from WPQA to WP 2019-01-16,,,,,,,,,,,
https://esl.epfl.ch,Embedded systems laboratory,ESL,wordpress,subdomains,GeneralPublic,epfl-master,sti,yes,yes,yes,en,ESL,11977,Migrated from WPQA to WP 2019-01-17,,,,,,,,,,,
https://discoverylearningprogram.epfl.ch,Discovery Learning Program,-,wordpress,subdomains,GeneralPublic,epfl-master,,yes,yes,yes,"en,fr",DAF-GE,10026,Migrated from WPQA to WP 2019-01-17,,,,,,,,,,,
https://regio2019.epfl.ch,Regio meeting 2019,Regio2019,wordpress,subdomains,GeneralPublic,epfl-master,sv,yes,yes,yes,en,PTPSP,12539,INC0266550 - resp. Florence Pojer ,,,,,,,,,,,
https://aegc.epfl.ch,Association des Etudiants en Génie Civil,AEGC,wordpress,subdomains,GeneralPublic,epfl-master,assoc,yes,yes,yes,fr,aegc,12801,Migrated from WPQA to WP 2019-01-18,,,,,,,,,,,
https://dhlab.epfl.ch,Digital Humanities Laboratory,DHLAB,wordpress,subdomains,GeneralPublic,epfl-master,cdh,yes,yes,yes,en,dhlab,12632,Migrated from Jahia to WP 2019-01-18,,,,,,,,,,,
https://vtm.epfl.ch,Venice Time Machine,VTM,wordpress,subdomains,GeneralPublic,epfl-master,cdh,yes,yes,yes,en,dhlab,12632,Migrated from Jahia to WP 2019-01-18,,,,,,,,,,,
https://lis.epfl.ch,Laboratory of Intelligent Systems,LIS,wordpress,subdomains,CustomCSS,epfl-master,sti,yes,yes,yes,en,LIS,10370,Migrated from WPQA to WP 2019-01-21,,,,,,,,,,,
https://gr-tes-next.epfl.ch/,REDUCTIVE GROUPS GROUP GR-TES,GR-TES,wordpress,subdomains,GeneralPublic,epfl-master,sb,yes,yes,yes,en,EGG,11822,INC0267685 - resp.philippe.voirol@epfl.ch,,,,,,,,,,,
https://dms.epfl.ch/DOCS/P/corp-id,Hybrid Optomechanical Technologies 2019,hot2019,wordpress,subdomains,GeneralPublic,epfl-master,sb,yes,yes,yes,en,SB-IT,10084,INC0267684 resp. Andrea.Testa@epfl.ch,,,,,,,,,,,
https://last.epfl.ch,Laboratory of Architecture and Sustainable Technologies,LAST,wordpress,subdomains,GeneralPublic,epfl-master,enac,yes,yes,yes,"en,fr",LAST,12329,Migrated from WPQA to WP 2019-01-22,,,,,,,,,,,
https://rgm.epfl.ch,Chair of Random Geometry,RGM,wordpress,subdomains,GeneralPublic,epfl-master,sb,yes,yes,yes,"en,fr",RGM,13638,INC0266282 resp. magali.frainier@epfl.ch,,,,,,,,,,,
https://epfelles.epfl.ch,EPFelles,EPFelles,wordpress,subdomains,GeneralPublic,epfl-master,assoc,yes,yes,yes,en,EPFELLES,13636,INC0264813 resp. jelena.banjac@epfl.ch,,,,,,,,,,,
https://gis.epfl.ch,Structural Engineering Group,GIS,wordpress,subdomains,GeneralPublic,epfl-master,enac,yes,yes,yes,"en,fr",GIS-GE,12118,Migrated from WPQA to WP 2019-01-23,,,,,,,,,,,
https://polyphys.epfl.ch,Association Polyphys,-,wordpress,subdomains,GeneralPublic,epfl-master,assoc,yes,yes,yes,en,polyphys,13538,Migrated from Jahia to WP 2019-01-23,,,,,,,,,,,
https://enacit3.epfl.ch,Portail informatique de la SAR,ENAC-IT3,wordpress,subdomains,GeneralPublic,epfl-master,enac,yes,yes,yes,fr,enac-it,10208,Migrated from Jahia to WP 2019-01-23,,,,,,,,,,,
https://sgk-sscr2019.epfl.ch,Annual meeting of the Swiss Society for Crystallography SGK-SSCr 2019,SGK-SSCr2019,wordpress,subdomains,GeneralPublic,epfl-master,sb,yes,yes,yes,en,ISIC-GE-VS,13049,INC0267409 resp.pascal.schouwink@epfl.ch ,,,,,,,,,,,
https://toastmasters.epfl.ch,EPFL-Unil Toastmasters Club,EPFL-Unil Toastmasters,wordpress,subdomains,GeneralPublic,epfl-master,assoc,yes,yes,yes,en,toast,11348,Migrated from WPQA to WP 2019-01-23,,,,,,,,,,,
https://lions.epfl.ch,Laboratory for Information and Inference Systems,LIONS,wordpress,subdomains,GeneralPublic,epfl-master,sti,yes,yes,yes,en,LIONS,12179,Migrated from WPQA to WP 2019-01-29,,,,,,,,,,,
https://www.epfl.ch/research/domains/bluebrain,École polytechnique fédérale de Lausanne,EPFL,wordpress,www,GeneralPublic,epfl-master,,yes,yes,yes,"en,fr",BBP-CORE,11230,Site de pré-prod Charte 2018,,,,,,,,,,,
https://www.epfl.ch/research/domains/bioengineering,École polytechnique fédérale de Lausanne,EPFL,wordpress,www,GeneralPublic,epfl-master,,yes,yes,yes,"en,fr",IBI-SV-GE,10950,Site de pré-prod Charte 2018,,,,,,,,,,,
https://nm2.epfl.ch,Neuromodulation of Neural Microcircuits,NM2,wordpress,subdomains,GeneralPublic,epfl-master,,yes,yes,yes,en,BBP-CORE,11230,INC0267454,,,,,,,,,,,
https://www.epfl.ch/research/domains/essentialtech,École polytechnique fédérale de Lausanne,EPFL,wordpress,www,GeneralPublic,epfl-master,,yes,yes,yes,"en,fr",ENT-R,12833,Site de pré-prod Charte 2018,,,,,,,,,,,
https://ekv.epfl.ch,Romanian Students Association at EPFL,A/RO,wordpress,subdomains,GeneralPublic,epfl-master,assoc,yes,yes,yes,"en,ro,fr",aro,11769,Migrated from Jahia to WP 2019-02-04,,,,,,,,,,,
https://aro.epfl.ch,Romanian Students Association at EPFL,A/RO,wordpress,subdomains,GeneralPublic,epfl-master,assoc,yes,yes,yes,"en,ro,fr",aro,11769,Migrated from Jahia to WP 2019-02-04,,,,,,,,,,,
https://aphys.epfl.ch,Physics of Aquatic Systems Laboratory - Margaretha Kamprad Chair,APHYS,wordpress,subdomains,GeneralPublic,epfl-master,enac,yes,yes,yes,en,aphys,12616,Migrated from Jahia to WP 2019-02-04,,,,,,,,,,,
https://astrobots.epfl.ch,Robots for Astrophysics Instrumentation,ASTROBOTS,wordpress,subdomains,GeneralPublic,epfl-master,sb,yes,yes,yes,en,lastro,10933,Migrated from Jahia to WP 2019-02-04,,,,,,,,,,,
https://cosmograil.epfl.ch,COSmological MOnitoring of GRAvItational Lenses,COSMOGRAIL,wordpress,subdomains,GeneralPublic,epfl-master,sb,yes,yes,yes,en,lastro,10933,Migrated from Jahia to WP 2019-02-04,,,,,,,,,,,
https://hanahan-lab.epfl.ch,Merck Serono Chair in Oncology - HANAHAN LAB,CMSO,wordpress,subdomains,GeneralPublic,epfl-master,sv,yes,yes,yes,en,cmso,12095,Migrated from Jahia to WP 2019-02-04,,,,,,,,,,,
https://lsms.epfl.ch,Computational Solid Mechanics Laboratory,LSMS,wordpress,subdomains,GeneralPublic,epfl-master,enac,yes,yes,yes,en,lsms,10232,Migrated from WPQA to WP 2019-02-05,,,,,,,,,,,
https://simsen.epfl.ch,Simulation Software for Power Networks,SIMSEN,wordpress,subdomains,GeneralPublic,epfl-master,sti,yes,yes,yes,en,sgm-ge,10288,Migrated from Jahia to WP 2019-02-04,,,,,,,,,,,
https://smlms.epfl.ch,Single Molecule Localization Microscopy Symposium 2016,SMLMS,wordpress,subdomains,GeneralPublic,epfl-master,sti,yes,yes,yes,en,lben,11842,Migrated from Jahia to WP 2019-02-04,,,,,,,,,,,
https://tebel.epfl.ch,Thermal Engineering for the Built Environment Laboratory,TEBEL,wordpress,subdomains,GeneralPublic,epfl-master,enac,yes,yes,yes,en,tebel,13545,Migrated from Jahia to WP 2019-02-04,,,,,,,,,,,
https://mcs.epfl.ch,Structural Maintenance and Safety Laboratory,MCS,wordpress,subdomains,GeneralPublic,epfl-master,enac,yes,yes,yes,en,MCS,10231,Migrated from WPQA to WP 2019-02-04,,,,,,,,,,,
https://lbni.epfl.ch,Laboratory for Bio- and Nano-Instrumentation,LBNI,wordpress,subdomains,GeneralPublic,epfl-master,sti,yes,yes,yes,en,LBNI,12183,Migrated from WPQA to WP 2019-02-05,,,,,,,,,,,
https://m2c.epfl.ch,Micro-Manufacturing Science and Engineering Center,M2C,wordpress,subdomains,GeneralPublic,epfl-master,,yes,yes,yes,"en,fr",IMT-GE,10344,Migrated from WPQA to WP 2019-02-08,,,,,,,,,,,
https://www.epfl.ch/labs,École polytechnique fédérale de Lausanne,EPFL,wordpress,labs,GeneralPublic,epfl-master,,yes,yes,yes,"en,fr",MEC,10007,Site de pré-prod Charte 2018,,,,,,,,,,,
https://polylex.epfl.ch,Polylex,EPFL,wordpress,subdomains,GeneralPublic,epfl-master,,yes,yes,yes,"en,fr",GEC,10005,Migrated from WPQA to WP 2019-02-11,,,,,,,,,,,
https://www.epfl.ch/campus/services/internal-trainings,École polytechnique fédérale de Lausanne,EPFL,wordpress,www,GeneralPublic,epfl-master,,yes,yes,yes,"en,fr",RH-F,10775,Site de pré-prod Charte 2018,,,,,,,,,,,
https://inside.epfl.ch,École polytechnique fédérale de Lausanne,EPFL,wordpress,inside,GeneralPublic,epfl,,yes,yes,yes,"en,fr",MEC,10007,"Site ""intranet"" ",,,,,,,,,,,
https://dhelta.epfl.ch,"dhelta, EPFL Digital Humanities Association",DHELTA,wordpress,subdomains,GeneralPublic,epfl-master,assoc,yes,yes,yes,"en,fr",DHELTA,13688,INC0269897,,,,,,,,,,,
https://help-absences.epfl.ch/,Online help Absences Management,-,wordpress,subdomains,GeneralPublic,epfl-master,,yes,yes,yes,"en,fr",drh,10774,Migrated from WPQA to WP 2019-02-13,,,,,,,,,,,
https://www.epfl.ch/labs/markram-lab,Laboratory of Neural Microcircuitry,LNMC,wordpress,labs,GeneralPublic,epfl,sv,yes,yes,yes,en,LNMC,10458,Migrated from WPQA to WP 2018-09-11/Charte 2018 2019-02-13,,,,,,,,,,,
https://lms.epfl.ch/,Laboratory of Soil Mechanics,LMS,wordpress,subdomains,GeneralPublic,epfl-master,enac,yes,yes,yes,"en,fr",lms,10264,Migrated from WPQA to WP 2019-02-13,,,,,,,,,,,
https://ishigo.epfl.ch,Go club of EPFL,Ishigo,wordpress,subdomains,GeneralPublic,epfl-master,assoc,yes,yes,yes,"en,fr",ISHI-GO,11803,Migrated from WPQA to WP 2019-02-14,,,,,,,,,,,
https://lpdi.epfl.ch,Laboratory of Protein Design & Immunoengineering,LPDI,wordpress,subdomains,GeneralPublic,epfl-master,sti,yes,yes,yes,en,LPDI,13000,Migrated from WPQA to WP 2019-02-14,,,,,,,,,,,
https://resslab.epfl.ch,Resilient Steel Structures Laboratory,RESSLAB,wordpress,subdomains,GeneralPublic,epfl-master,enac,yes,yes,yes,en,RESSLAB,10233,Migrated from WPQA to WP 2019-02-14,,,,,,,,,,,
https://rrl.epfl.ch,Reconfigurable Robotics Lab,RRL,wordpress,subdomains,GeneralPublic,epfl-master,,yes,yes,yes,en,RRL,12520,Migrated from WPQA to WP 2019-02-14,,,,,,,,,,,
https://fimap.epfl.ch,Laboratory of Photonic Materials and Fiber Devices,FIMAP,wordpress,subdomains,GeneralPublic,epfl-master,sti,yes,yes,yes,en,fimap,12702,Migrated from Jahia to WP 2019-02-14,,,,,,,,,,,
https://aprl.epfl.ch,Atmospheric Particle Research Laboratory,APRL,wordpress,subdomains,GeneralPublic,epfl-master,enac,yes,yes,yes,en,APRL,12574,Migrated from WPQA to WP 2019-02-14,,,,,,,,,,,
https://mmspg.epfl.ch,Multimedia Signal Processing Group,MMSPG,wordpress,subdomains,GeneralPublic,epfl-master,sti,yes,yes,yes,en,GR-EB,11889,Migrated from WPQA to WP 2019-02-14,,,,,,,,,,,
https://bpe.epfl.ch,Bioenergy and Energy Planning Research Group,BPE,wordpress,subdomains,GeneralPublic,epfl-master,enac,yes,yes,yes,en,GR-GN,12053,Migrated from WPQA to WP 2019-02-14,,,,,,,,,,,
https://lifmet.epfl.ch,Laboratory for Functional and Metabolic Imaging,LIFMET,wordpress,subdomains,GeneralPublic,epfl-master,sb,yes,yes,yes,"en,fr",LIFMET,10984,Migrated from WPQA to WP 2019-02-14,,,,,,,,,,,
https://www.epfl.ch/labs/slab,Snow and Avalanche Simulation Laboratory,SLAB,wordpress,labs,GeneralPublic,epfl,,yes,yes,yes,"en,fr",SLAB,13659,INC0269934,,,,,,,,,,,
https://dynamic.epfl.ch,association des \xe9tudiants de Microtechnique,dynamic,wordpress,subdomains,GeneralPublic,epfl-master,assoc,yes,yes,yes,fr,DYNAMIC,13004,Migrated from WPQA to WP 2019-02-15,,,,,,,,,,,
https://www.epfl.ch/labs/skil,Student Kreativity and Innovation Laboratory,SKIL,wordpress,labs,GeneralPublic,epfl,sti,yes,yes,yes,"fr,en",ENAC-DO,10203,Migrated from JAHIA to WP xxxxx / Charte 2018 2019-02-15,,,,,,,,,,,
https://inside.epfl.ch/internaljobs,Internal Jobs,EPFL,wordpress,inside,Inside,epfl,,yes,yes,yes,"en,fr",RH-G,10776,Site inside selon mail Ines Ariceta,,,,,,,,,,,
https://inside.epfl.ch/achats,Achats ,EPFL,wordpress,inside,Inside,epfl,,yes,yes,yes,"en,fr",RHO,10046,Site inside selon mail andrea Khatau,,,,,,,,,,,
https://lwe.epfl.ch,Laboratory of Wave Engineering,LWE,wordpress,subdomains,GeneralPublic,epfl-master,sti,yes,yes,yes,en,LWE,13119,Migrated from WPQA to WP 2019-02-18,,,,,,,,,,,
https://enigma.epfl.ch,Enigma,-,wordpress,subdomains,GeneralPublic,epfl-master,assoc,yes,yes,yes,"en,fr",ENIGMA,11349,Migrated from WPQA to WP 2019-02-18,,,,,,,,,,,
